,data_time,site_name,nh3n_avg,tp_avg,do_avg,codcr_avg,codmn_avg,rainfall,next_rain
4657,2020-04-17 08:00:00,凤岗断面,0.91,0.421,4.28,38.6,,0.0,0.0
4755,2020-04-17 08:00:00,鲁岗涌,0.43,0.288,8.96,,1.8,0.0,0.0
4288,2020-04-17 08:00:00,广三高速断面,0.15,0.073,5.84,9.5,,0.0,0.0
4585,2020-04-17 08:00:00,芦苞涌入西南涌断面,0.73,0.193,4.25,23.6,,0.0,0.0
3017,2020-04-17 12:00:00,广三高速断面,0.15,0.075,4.67,8.9,,0.0,0.0
5036,2020-04-17 12:00:00,科勒大道断面,0.72,0.32,7.43,26.6,,0.0,0.0
4489,2020-04-17 12:00:00,鲁岗涌,0.46,0.25,5.95,,1.6,0.0,0.0
4756,2020-04-17 12:00:00,凤岗断面,1.02,0.514,4.22,46.0,,0.0,0.0
4050,2020-04-17 12:00:00,芦苞涌古云桥断面,,,,,,0.0,0.0
4488,2020-04-17 12:00:00,芦苞涌入西南涌断面,0.49,0.169,4.21,20.0,,0.0,0.0
4917,2020-04-17 16:00:00,凤岗断面,1.09,0.375,7.12,30.2,,0.0,0.0
4491,2020-04-17 16:00:00,科勒大道断面,0.55,0.2,7.02,22.3,,0.0,0.0
4289,2020-04-17 16:00:00,鲁岗涌,0.45,0.223,5.75,,1.5,0.0,0.0
4757,2020-04-17 16:00:00,广三高速断面,0.57,0.138,6.3,18.8,,0.0,0.0
4490,2020-04-17 16:00:00,芦苞涌入西南涌断面,0.66,0.168,3.92,20.8,,0.0,0.0
4916,2020-04-17 16:00:00,芦苞涌古云桥断面,,,,,,0.0,0.0
4919,2020-04-17 20:00:00,芦苞涌古云桥断面,,,,,,0.0,0.0
5037,2020-04-17 20:00:00,鲁岗涌,0.45,0.223,5.12,,4.0,0.0,0.0
4290,2020-04-17 20:00:00,芦苞涌入西南涌断面,0.65,0.165,3.16,20.5,,0.0,0.0
4843,2020-04-17 20:00:00,科勒大道断面,0.86,0.282,7.26,29.2,,0.0,0.0
4406,2020-04-17 20:00:00,凤岗断面,0.63,0.245,5.84,25.7,,0.0,0.0
4918,2020-04-17 20:00:00,广三高速断面,0.13,0.073,5.7,11.8,,0.0,0.0
5038,2020-04-18 00:00:00,鲁岗涌,0.45,0.285,4.79,,2.3,0.0,0.0
4291,2020-04-18 00:00:00,芦苞涌入西南涌断面,0.62,0.161,2.91,20.4,,0.0,0.0
4492,2020-04-18 00:00:00,科勒大道断面,0.65,0.234,6.44,24.0,,0.0,0.0
4407,2020-04-18 00:00:00,凤岗断面,0.67,0.253,5.69,25.9,,0.0,0.0
3019,2020-04-18 00:00:00,芦苞涌古云桥断面,,,,,,0.0,0.0
3018,2020-04-18 00:00:00,广三高速断面,0.13,0.067,5.26,8.5,,0.0,0.0
4051,2020-04-18 04:00:00,广三高速断面,0.2,0.084,4.61,11.7,,0.0,0.0
4493,2020-04-18 04:00:00,鲁岗涌,0.43,0.271,3.93,,2.5,0.0,0.0
3976,2020-04-18 04:00:00,芦苞涌入西南涌断面,0.67,0.167,3.19,19.8,,0.0,0.0
4920,2020-04-18 04:00:00,芦苞涌古云桥断面,,,,,,0.0,0.0
3020,2020-04-18 04:00:00,凤岗断面,0.61,0.247,4.51,23.0,,0.0,0.0
5039,2020-04-18 04:00:00,科勒大道断面,0.81,0.219,6.64,22.1,,0.0,0.0
3021,2020-04-18 08:00:00,鲁岗涌,0.43,0.271,8.68,,2.5,0.0,0.0
4494,2020-04-18 08:00:00,芦苞涌古云桥断面,,,,,,0.0,0.0
3895,2020-04-18 08:00:00,芦苞涌入西南涌断面,0.68,0.166,3.72,20.8,,0.0,0.0
4586,2020-04-18 08:00:00,科勒大道断面,0.75,0.385,7.59,26.6,,0.0,0.0
4117,2020-04-18 08:00:00,广三高速断面,0.19,0.082,5.48,10.8,,0.0,0.0
3977,2020-04-18 08:00:00,凤岗断面,0.79,0.244,4.49,25.7,,0.0,0.0
3022,2020-04-18 12:00:00,芦苞涌入西南涌断面,0.6,0.168,3.85,19.9,,0.0,0.0
4292,2020-04-18 12:00:00,芦苞涌古云桥断面,,,,,,0.0,0.0
4844,2020-04-18 12:00:00,凤岗断面,0.65,0.23,5.0,23.5,,0.0,0.0
4758,2020-04-18 12:00:00,鲁岗涌,0.56,0.298,8.63,,2.2,0.0,0.0
3978,2020-04-18 12:00:00,广三高速断面,0.14,0.077,3.98,11.5,,0.0,0.0
3023,2020-04-18 12:00:00,科勒大道断面,0.69,0.273,7.17,23.8,,0.0,0.0
4921,2020-04-18 16:00:00,芦苞涌入西南涌断面,0.59,0.164,3.09,20.1,,0.0,0.0
4845,2020-04-18 16:00:00,广三高速断面,0.43,0.128,4.93,18.0,,0.0,0.0
4759,2020-04-18 16:00:00,鲁岗涌,0.44,0.21,5.36,,2.4,0.0,0.0
4052,2020-04-18 16:00:00,科勒大道断面,0.65,0.2,7.25,21.2,,0.0,0.0
4658,2020-04-18 16:00:00,芦苞涌古云桥断面,,,,,,0.0,0.0
4659,2020-04-18 16:00:00,凤岗断面,0.59,0.219,7.46,22.1,,0.0,0.0
3979,2020-04-18 20:00:00,芦苞涌古云桥断面,0.01,0.078,4.67,5.9,,0.0,0.0
3025,2020-04-18 20:00:00,鲁岗涌,0.39,0.211,4.33,,1.3,0.0,0.0
3024,2020-04-18 20:00:00,科勒大道断面,0.73,0.257,6.53,22.8,,0.0,0.0
4760,2020-04-18 20:00:00,芦苞涌入西南涌断面,0.65,0.157,3.2,19.1,,0.0,0.0
4495,2020-04-18 20:00:00,广三高速断面,0.43,0.128,5.19,18.0,,0.0,0.0
4496,2020-04-18 20:00:00,凤岗断面,0.59,0.177,5.48,17.6,,0.0,0.0
4761,2020-04-19 00:00:00,芦苞涌古云桥断面,0.05,0.121,5.31,6.0,,0.0,0.0
4053,2020-04-19 00:00:00,凤岗断面,0.71,0.204,5.13,26.5,,0.0,0.0
4587,2020-04-19 00:00:00,广三高速断面,0.43,0.128,5.14,18.0,,0.0,0.0
4118,2020-04-19 00:00:00,鲁岗涌,0.49,0.247,4.43,,2.9,0.0,0.0
5040,2020-04-19 00:00:00,芦苞涌入西南涌断面,0.52,0.166,3.03,19.2,,0.0,0.0
5041,2020-04-19 00:00:00,科勒大道断面,0.73,0.269,6.48,26.3,,0.0,0.0
5042,2020-04-19 04:00:00,芦苞涌古云桥断面,0.01,0.11,1.47,1.8,,0.0,0.0
4588,2020-04-19 04:00:00,科勒大道断面,0.7,0.205,6.74,21.6,,0.0,0.0
4589,2020-04-19 04:00:00,鲁岗涌,0.43,0.197,3.96,,2.0,0.0,0.0
4119,2020-04-19 04:00:00,广三高速断面,0.43,0.128,4.11,18.0,,0.0,0.0
4293,2020-04-19 04:00:00,凤岗断面,0.76,0.231,4.72,23.1,,0.0,0.0
4922,2020-04-19 04:00:00,芦苞涌入西南涌断面,0.6,0.166,2.83,20.2,,0.0,0.0
4055,2020-04-19 08:00:00,凤岗断面,0.8,0.227,3.84,20.9,,0.0,0.0
4054,2020-04-19 08:00:00,广三高速断面,0.43,0.128,5.4,18.0,,0.0,0.0
3896,2020-04-19 08:00:00,芦苞涌古云桥断面,0.01,0.14,1.33,8.2,,0.0,0.0
4497,2020-04-19 08:00:00,科勒大道断面,0.78,0.253,7.36,24.9,,0.0,0.0
4498,2020-04-19 08:00:00,鲁岗涌,0.59,0.229,8.74,,1.4,0.0,0.0
4846,2020-04-19 08:00:00,芦苞涌入西南涌断面,0.59,0.168,3.08,18.8,,0.0,0.0
5043,2020-04-19 12:00:00,科勒大道断面,0.63,0.229,7.47,19.2,,0.0,0.0
4591,2020-04-19 12:00:00,凤岗断面,0.8,0.226,4.57,23.6,,0.0,0.0
5044,2020-04-19 12:00:00,鲁岗涌,0.54,0.278,5.08,,1.6,0.0,0.0
4408,2020-04-19 12:00:00,芦苞涌古云桥断面,,0.129,1.66,4.3,,0.0,0.0
4590,2020-04-19 12:00:00,广三高速断面,0.43,0.128,3.44,18.0,,0.0,0.0
4120,2020-04-19 12:00:00,芦苞涌入西南涌断面,0.54,0.186,3.61,20.9,,0.0,0.0
5045,2020-04-19 16:00:00,芦苞涌入西南涌断面,0.57,0.165,3.42,20.6,,0.0,0.0
4924,2020-04-19 16:00:00,凤岗断面,0.65,0.388,5.09,39.5,,0.0,0.0
3026,2020-04-19 16:00:00,芦苞涌古云桥断面,,0.136,8.04,5.4,,0.0,0.0
4923,2020-04-19 16:00:00,广三高速断面,0.43,0.128,5.32,18.0,,0.0,0.0
4847,2020-04-19 16:00:00,鲁岗涌,0.47,0.211,8.25,,1.4,0.0,0.0
4499,2020-04-19 16:00:00,科勒大道断面,0.57,0.169,7.02,16.6,,0.0,0.0
3028,2020-04-19 20:00:00,凤岗断面,0.72,0.303,4.28,31.7,,0.0,0.0
4056,2020-04-19 20:00:00,芦苞涌古云桥断面,,0.117,8.08,5.4,,0.0,0.0
4661,2020-04-19 20:00:00,鲁岗涌,0.47,0.211,4.16,,4.9,0.0,0.0
4660,2020-04-19 20:00:00,科勒大道断面,0.59,0.162,6.68,18.6,,0.0,0.0
5046,2020-04-19 20:00:00,芦苞涌入西南涌断面,0.57,0.159,2.98,19.8,,0.0,0.0
3027,2020-04-19 20:00:00,广三高速断面,0.43,0.128,4.75,18.0,,0.0,0.0
4925,2020-04-20 00:00:00,科勒大道断面,0.57,0.302,6.38,27.8,,0.0,0.0
4121,2020-04-20 00:00:00,芦苞涌古云桥断面,,0.117,8.12,5.4,,0.0,0.0
4500,2020-04-20 00:00:00,广三高速断面,0.43,0.128,4.46,18.0,,0.0,0.0
3029,2020-04-20 00:00:00,鲁岗涌,0.54,0.393,3.99,,3.5,0.0,0.0
4662,2020-04-20 00:00:00,凤岗断面,0.78,0.502,3.5,49.8,,0.0,0.0
4592,2020-04-20 00:00:00,芦苞涌入西南涌断面,0.6,0.172,2.62,21.3,,0.0,0.0
4926,2020-04-20 04:00:00,芦苞涌入西南涌断面,0.68,0.17,2.58,21.6,,0.0,0.0
4848,2020-04-20 04:00:00,芦苞涌古云桥断面,,0.117,8.16,5.4,,0.0,0.0
4409,2020-04-20 04:00:00,鲁岗涌,0.36,0.202,3.75,,1.2,0.0,0.0
3980,2020-04-20 04:00:00,广三高速断面,0.43,0.128,4.01,18.0,,0.0,0.0
4122,2020-04-20 04:00:00,凤岗断面,0.83,0.329,3.54,35.4,,0.0,0.0
4762,2020-04-20 04:00:00,科勒大道断面,0.53,0.182,6.62,18.6,,0.0,0.0
4928,2020-04-20 08:00:00,鲁岗涌,0.44,0.235,3.26,,2.0,0.0,0.0
4294,2020-04-20 08:00:00,凤岗断面,0.92,0.415,2.18,42.5,,0.0,0.0
4123,2020-04-20 08:00:00,广三高速断面,0.43,0.128,4.27,18.0,,0.0,0.0
4927,2020-04-20 08:00:00,芦苞涌入西南涌断面,0.62,0.17,3.11,18.5,,0.0,0.0
3897,2020-04-20 08:00:00,科勒大道断面,0.66,0.279,6.87,27.0,,0.0,0.0
3981,2020-04-20 08:00:00,芦苞涌古云桥断面,,0.117,8.16,5.4,,0.0,0.0
4850,2020-04-20 12:00:00,科勒大道断面,0.68,0.266,6.51,23.2,,0.0,0.0
4849,2020-04-20 12:00:00,芦苞涌入西南涌断面,0.54,0.157,3.42,18.7,,0.0,0.0
4663,2020-04-20 12:00:00,鲁岗涌,0.53,0.29,5.04,,1.3,0.0,0.0
3030,2020-04-20 12:00:00,广三高速断面,0.43,0.128,3.49,18.0,,0.0,0.0
3031,2020-04-20 12:00:00,凤岗断面,1.06,0.394,3.09,44.9,,0.0,0.0
4593,2020-04-20 12:00:00,芦苞涌古云桥断面,,0.117,8.19,5.4,,0.0,0.0
4596,2020-04-20 16:00:00,鲁岗涌,0.44,0.244,4.97,,1.5,0.0,0.0
5049,2020-04-20 16:00:00,凤岗断面,1.35,0.455,4.64,39.8,,0.0,0.0
5047,2020-04-20 16:00:00,广三高速断面,0.45,0.128,4.49,14.5,,0.0,0.0
5048,2020-04-20 16:00:00,芦苞涌古云桥断面,,0.117,8.24,5.4,,0.0,0.0
4594,2020-04-20 16:00:00,芦苞涌入西南涌断面,0.59,0.157,2.66,21.6,,0.0,0.0
4595,2020-04-20 16:00:00,科勒大道断面,0.77,0.2,6.56,18.8,,0.0,0.0
4597,2020-04-20 20:00:00,芦苞涌古云桥断面,,0.117,8.18,5.4,,0.0,0.0
3032,2020-04-20 20:00:00,广三高速断面,0.23,0.112,5.73,8.9,,0.0,0.0
3033,2020-04-20 20:00:00,凤岗断面,0.97,0.321,3.97,28.9,,0.0,0.0
3982,2020-04-20 20:00:00,芦苞涌入西南涌断面,0.62,0.151,2.96,19.4,,0.0,0.0
4124,2020-04-20 20:00:00,科勒大道断面,0.7,0.231,6.72,20.2,,0.0,0.0
3983,2020-04-20 20:00:00,鲁岗涌,0.44,0.329,3.94,,3.0,0.0,0.0
4410,2020-04-21 00:00:00,芦苞涌入西南涌断面,0.38,0.141,2.55,16.0,,0.0,0.0
3034,2020-04-21 00:00:00,科勒大道断面,0.61,0.295,6.27,27.3,,0.0,0.0
5051,2020-04-21 00:00:00,芦苞涌古云桥断面,,0.117,8.17,5.4,,0.0,0.0
5050,2020-04-21 00:00:00,广三高速断面,0.15,0.085,5.34,4.6,,0.0,0.0
4501,2020-04-21 00:00:00,凤岗断面,0.83,0.436,3.36,43.7,,0.0,0.0
3898,2020-04-21 00:00:00,鲁岗涌,0.53,0.273,4.03,,3.8,0.0,0.0
4598,2020-04-21 04:00:00,广三高速断面,0.13,0.076,4.62,4.9,,0.0,0.0
4852,2020-04-21 04:00:00,鲁岗涌,0.45,0.214,3.66,,2.3,0.0,0.0
4295,2020-04-21 04:00:00,芦苞涌入西南涌断面,0.55,0.154,2.01,16.0,,0.0,0.0
4851,2020-04-21 04:00:00,科勒大道断面,0.61,0.202,5.88,21.1,,0.0,0.0
4929,2020-04-21 04:00:00,芦苞涌古云桥断面,,0.117,8.18,5.4,,0.0,0.0
4057,2020-04-21 04:00:00,凤岗断面,0.95,0.343,3.69,36.4,,0.0,0.0
5052,2020-04-21 08:00:00,凤岗断面,1.21,0.393,2.51,27.0,,0.0,0.0
4502,2020-04-21 08:00:00,芦苞涌古云桥断面,,0.117,8.2,5.4,,0.0,0.0
4411,2020-04-21 08:00:00,科勒大道断面,0.71,0.204,5.87,20.8,,0.0,0.0
4853,2020-04-21 08:00:00,广三高速断面,0.2,0.094,6.14,6.7,,0.0,0.0
3035,2020-04-21 08:00:00,鲁岗涌,0.41,0.277,2.72,,2.0,0.0,0.0
4763,2020-04-21 08:00:00,芦苞涌入西南涌断面,0.58,0.145,2.44,14.7,,0.0,0.0
4196,2020-04-21 12:00:00,芦苞涌入西南涌断面,0.51,0.153,2.71,16.0,,0.0,0.0
4058,2020-04-21 12:00:00,科勒大道断面,0.72,0.297,6.1,22.2,,0.0,0.0
4855,2020-04-21 12:00:00,芦苞涌古云桥断面,,0.117,0.27,5.4,,0.0,0.0
4854,2020-04-21 12:00:00,广三高速断面,0.2,0.091,5.23,8.5,,0.0,0.0
4412,2020-04-21 12:00:00,鲁岗涌,0.55,0.272,4.94,,1.8,0.0,0.0
4664,2020-04-21 12:00:00,凤岗断面,1.35,0.487,2.56,42.2,,0.0,0.0
4765,2020-04-21 16:00:00,鲁岗涌,0.4,0.216,4.8,,1.0,0.0,0.0
4764,2020-04-21 16:00:00,科勒大道断面,0.83,0.235,6.32,18.8,,0.0,0.0
4505,2020-04-21 16:00:00,凤岗断面,1.53,0.514,4.11,38.7,,0.0,0.0
4197,2020-04-21 16:00:00,芦苞涌入西南涌断面,0.48,0.146,2.2,16.3,,0.0,0.0
4503,2020-04-21 16:00:00,广三高速断面,0.42,0.149,7.28,17.6,,0.0,0.0
4504,2020-04-21 16:00:00,芦苞涌古云桥断面,0.76,0.774,7.73,11.7,,0.0,0.0
4506,2020-04-21 20:00:00,广三高速断面,0.1,0.074,7.17,7.0,,0.0,0.0
4507,2020-04-21 20:00:00,芦苞涌古云桥断面,0.02,0.129,7.24,6.8,,0.0,0.0
4599,2020-04-21 20:00:00,科勒大道断面,0.64,0.222,6.6,20.5,,0.0,0.0
3899,2020-04-21 20:00:00,鲁岗涌,0.4,0.216,4.13,,3.2,0.0,0.0
3984,2020-04-21 20:00:00,凤岗断面,1.53,0.299,3.7,29.7,,0.0,0.0
4766,2020-04-21 20:00:00,芦苞涌入西南涌断面,0.5,0.144,2.23,15.5,,0.0,0.0
4509,2020-04-22 00:00:00,凤岗断面,0.96,0.433,3.43,48.5,,0.0,0.0
3985,2020-04-22 00:00:00,芦苞涌古云桥断面,0.01,0.123,7.07,4.4,,0.0,0.0
4059,2020-04-22 00:00:00,芦苞涌入西南涌断面,0.49,0.151,2.15,16.4,,0.0,0.0
3900,2020-04-22 00:00:00,科勒大道断面,0.89,0.384,4.92,27.8,,0.0,0.0
3901,2020-04-22 00:00:00,鲁岗涌,0.51,0.239,3.78,,2.2,0.0,0.0
4508,2020-04-22 00:00:00,广三高速断面,0.1,0.057,6.9,4.6,,0.0,0.2
4125,2020-04-22 04:00:00,芦苞涌古云桥断面,0.01,0.116,6.8,4.3,,0.2,0.2
3902,2020-04-22 04:00:00,芦苞涌入西南涌断面,0.56,0.157,1.84,16.0,,0.2,0.2
5053,2020-04-22 04:00:00,广三高速断面,0.19,0.069,7.12,5.2,,0.2,0.2
4930,2020-04-22 04:00:00,鲁岗涌,0.46,0.256,3.39,,2.9,0.2,0.2
4767,2020-04-22 04:00:00,科勒大道断面,1.09,0.297,5.81,19.5,,0.2,0.2
3986,2020-04-22 04:00:00,凤岗断面,0.92,0.422,3.63,47.1,,0.2,0.3
4931,2020-04-22 08:00:00,凤岗断面,0.87,0.377,2.85,36.0,,0.3,0.3
4296,2020-04-22 08:00:00,科勒大道断面,0.89,0.265,5.33,19.4,,0.3,0.3
4510,2020-04-22 08:00:00,鲁岗涌,0.36,0.195,3.1,,1.3,0.3,0.3
4198,2020-04-22 08:00:00,芦苞涌古云桥断面,0.05,0.14,6.57,5.7,,0.3,0.3
4768,2020-04-22 08:00:00,广三高速断面,0.15,0.101,6.58,10.1,,0.3,0.3
4856,2020-04-22 08:00:00,芦苞涌入西南涌断面,0.5,0.143,2.25,15.2,,0.3,0.3
4297,2020-04-22 12:00:00,科勒大道断面,1.14,0.308,5.88,22.8,,0.3,0.3
3903,2020-04-22 12:00:00,凤岗断面,1.28,0.45,2.16,45.6,,0.3,0.3
4600,2020-04-22 12:00:00,广三高速断面,0.15,0.095,6.34,8.0,,0.3,0.3
5054,2020-04-22 12:00:00,芦苞涌入西南涌断面,0.56,0.165,1.98,16.3,,0.3,0.3
4932,2020-04-22 12:00:00,芦苞涌古云桥断面,0.04,0.13,6.58,5.8,,0.3,0.3
4126,2020-04-22 12:00:00,鲁岗涌,0.64,0.195,3.98,,2.2,0.3,0.0
4665,2020-04-22 16:00:00,鲁岗涌,0.44,0.195,3.37,,2.0,0.0,0.0
4512,2020-04-22 16:00:00,科勒大道断面,1.17,0.246,5.14,21.3,,0.0,0.0
4511,2020-04-22 16:00:00,芦苞涌入西南涌断面,0.64,0.174,2.3,16.8,,0.0,0.0
3905,2020-04-22 16:00:00,凤岗断面,1.83,0.604,3.06,62.0,,0.0,0.0
3904,2020-04-22 16:00:00,芦苞涌古云桥断面,0.03,0.123,6.79,3.3,,0.0,0.0
4060,2020-04-22 16:00:00,广三高速断面,0.7,0.188,7.81,18.0,,0.0,0.2
4933,2020-04-22 20:00:00,鲁岗涌,0.3,0.175,4.15,,2.1,0.2,0.2
5055,2020-04-22 20:00:00,凤岗断面,1.05,0.261,3.27,32.0,,0.2,0.2
3906,2020-04-22 20:00:00,科勒大道断面,1.36,0.343,6.42,21.6,,0.2,0.0
4513,2020-04-23 00:00:00,科勒大道断面,1.18,0.434,6.44,34.2,,0.0,0.0
4934,2020-04-23 00:00:00,凤岗断面,1.48,0.414,2.32,44.6,,0.0,0.0
4127,2020-04-23 00:00:00,鲁岗涌,0.73,0.499,3.51,,3.4,0.0,0.0
4666,2020-04-23 04:00:00,科勒大道断面,1.33,0.456,6.38,30.8,,0.0,0.0
4667,2020-04-23 04:00:00,鲁岗涌,0.58,0.26,3.08,,2.3,0.0,0.0
4061,2020-04-23 04:00:00,凤岗断面,2.12,0.529,1.62,59.5,,0.0,0.0
4668,2020-04-23 08:00:00,凤岗断面,2.42,0.335,1.82,34.8,,0.0,0.0
4935,2020-04-23 08:00:00,鲁岗涌,0.47,0.186,2.71,,2.0,0.0,0.0
4769,2020-04-23 08:00:00,科勒大道断面,1.42,0.282,5.84,22.0,,0.0,0.0
3907,2020-04-23 12:00:00,科勒大道断面,1.32,0.342,4.91,29.9,,0.0,0.0
4298,2020-04-23 12:00:00,广三高速断面,0.07,0.093,6.68,9.8,,0.0,0.0
5056,2020-04-23 12:00:00,芦苞涌古云桥断面,0.04,0.123,5.79,5.5,,0.0,0.0
4128,2020-04-23 12:00:00,凤岗断面,1.91,0.505,2.32,54.1,,0.0,0.0
4601,2020-04-23 12:00:00,鲁岗涌,0.6,0.296,4.12,,3.0,0.0,0.0
4514,2020-04-23 16:00:00,凤岗断面,1.98,0.541,3.89,54.4,,0.0,0.0
4299,2020-04-23 16:00:00,芦苞涌古云桥断面,0.13,0.129,6.3,5.5,,0.0,0.0
4771,2020-04-23 16:00:00,鲁岗涌,0.52,0.199,4.13,,1.8,0.0,0.0
5057,2020-04-23 16:00:00,广三高速断面,0.56,0.093,7.61,36.0,,0.0,0.0
4062,2020-04-23 16:00:00,科勒大道断面,2.8,0.34,5.89,29.2,,0.0,0.0
4770,2020-04-23 16:00:00,芦苞涌入西南涌断面,0.52,0.137,1.97,14.5,,0.0,0.0
4669,2020-04-23 20:00:00,鲁岗涌,0.55,0.199,3.16,,1.5,0.0,0.0
4858,2020-04-23 20:00:00,科勒大道断面,1.95,0.245,4.78,21.2,,0.0,0.0
4857,2020-04-23 20:00:00,芦苞涌入西南涌断面,0.9,0.212,1.73,21.7,,0.0,0.0
4063,2020-04-23 20:00:00,芦苞涌古云桥断面,0.13,0.124,6.21,12.1,,0.0,0.0
3908,2020-04-23 20:00:00,广三高速断面,0.16,0.098,7.21,24.8,,0.0,0.0
4413,2020-04-23 20:00:00,凤岗断面,1.16,0.249,4.21,24.6,,0.0,0.0
4936,2020-04-24 00:00:00,广三高速断面,0.17,0.095,6.95,22.1,,0.0,0.0
4602,2020-04-24 00:00:00,芦苞涌古云桥断面,0.1,0.114,5.38,11.0,,0.0,0.0
4130,2020-04-24 00:00:00,科勒大道断面,2.67,0.333,4.73,31.1,,0.0,0.0
4129,2020-04-24 00:00:00,芦苞涌入西南涌断面,0.82,0.191,3.04,18.2,,0.0,0.0
4670,2020-04-24 00:00:00,鲁岗涌,0.66,0.555,3.25,,2.6,0.0,0.0
4064,2020-04-24 00:00:00,凤岗断面,0.99,0.39,2.15,39.0,,0.0,0.0
3909,2020-04-24 04:00:00,科勒大道断面,2.04,0.541,5.14,37.4,,0.0,0.0
4937,2020-04-24 04:00:00,鲁岗涌,0.83,0.5,2.94,,2.2,0.0,0.0
4300,2020-04-24 04:00:00,广三高速断面,0.18,0.096,6.89,22.2,,0.0,0.0
4301,2020-04-24 04:00:00,芦苞涌古云桥断面,0.32,0.21,4.94,15.0,,0.0,0.0
4603,2020-04-24 04:00:00,芦苞涌入西南涌断面,0.33,0.191,1.77,14.3,,0.0,0.0
4859,2020-04-24 04:00:00,凤岗断面,1.78,0.484,2.7,45.6,,0.0,0.0
4515,2020-04-24 08:00:00,科勒大道断面,2.12,0.36,5.47,25.0,,0.0,0.0
4414,2020-04-24 08:00:00,广三高速断面,0.22,0.111,6.75,25.8,,0.0,0.0
4199,2020-04-24 08:00:00,芦苞涌古云桥断面,0.33,0.214,5.41,17.1,,0.0,0.0
3910,2020-04-24 08:00:00,凤岗断面,1.47,0.348,1.97,32.5,,0.0,0.0
4860,2020-04-24 08:00:00,芦苞涌入西南涌断面,0.77,0.185,1.54,17.8,,0.0,0.0
3987,2020-04-24 08:00:00,鲁岗涌,0.83,0.228,2.91,,1.8,0.0,0.0
4065,2020-04-24 12:00:00,芦苞涌入西南涌断面,0.74,0.175,2.02,16.5,,0.0,0.0
4671,2020-04-24 12:00:00,芦苞涌古云桥断面,0.19,0.155,5.5,14.1,,0.0,0.0
4772,2020-04-24 12:00:00,科勒大道断面,2.15,0.338,6.45,26.5,,0.0,0.0
4131,2020-04-24 12:00:00,广三高速断面,0.21,0.093,7.06,23.4,,0.0,0.0
5058,2020-04-24 12:00:00,凤岗断面,1.54,0.379,1.95,36.6,,0.0,0.0
4604,2020-04-24 12:00:00,鲁岗涌,1.2,0.623,3.43,,6.3,0.0,0.0
4672,2020-04-24 16:00:00,鲁岗涌,0.82,0.257,3.28,,2.7,0.0,0.0
4938,2020-04-24 16:00:00,凤岗断面,1.97,0.444,4.61,38.9,,0.0,0.0
4516,2020-04-24 16:00:00,芦苞涌入西南涌断面,0.67,0.173,1.77,15.7,,0.0,0.0
4517,2020-04-24 16:00:00,科勒大道断面,1.16,0.354,7.38,26.4,,0.0,0.0
4067,2020-04-24 16:00:00,芦苞涌古云桥断面,0.27,0.2,6.3,16.3,,0.0,0.0
4066,2020-04-24 16:00:00,广三高速断面,0.22,0.105,7.65,25.3,,0.0,0.0
4773,2020-04-24 20:00:00,广三高速断面,0.22,0.103,7.1,25.3,,0.0,0.0
4605,2020-04-24 20:00:00,芦苞涌古云桥断面,0.24,0.178,5.87,13.5,,0.0,0.0
4132,2020-04-24 20:00:00,鲁岗涌,0.86,0.226,2.78,,2.0,0.0,0.0
3911,2020-04-24 20:00:00,凤岗断面,1.97,0.199,5.12,20.5,,0.0,0.0
4302,2020-04-24 20:00:00,科勒大道断面,1.72,0.298,8.06,24.3,,0.0,0.0
5059,2020-04-24 20:00:00,芦苞涌入西南涌断面,0.78,0.188,1.53,17.4,,0.0,0.0
4518,2020-04-25 00:00:00,芦苞涌入西南涌断面,0.88,0.182,2.81,16.3,,0.0,0.0
4068,2020-04-25 00:00:00,芦苞涌古云桥断面,0.22,0.173,6.01,13.0,,0.0,0.0
5060,2020-04-25 00:00:00,科勒大道断面,1.23,0.457,8.16,34.9,,0.0,0.0
4606,2020-04-25 00:00:00,广三高速断面,0.24,0.088,6.95,22.1,,0.0,0.0
4607,2020-04-25 00:00:00,凤岗断面,0.77,0.226,3.03,20.4,,0.0,0.0
4861,2020-04-25 00:00:00,鲁岗涌,0.81,0.53,3.1,,3.3,0.0,0.0
3988,2020-04-25 04:00:00,广三高速断面,0.25,0.09,7.01,23.0,,0.0,0.0
3989,2020-04-25 04:00:00,凤岗断面,1.75,0.419,2.8,36.7,,0.0,0.0
4939,2020-04-25 04:00:00,芦苞涌入西南涌断面,0.45,0.168,2.06,13.3,,0.0,0.0
4862,2020-04-25 04:00:00,芦苞涌古云桥断面,0.14,0.142,5.64,13.2,,0.0,0.0
4200,2020-04-25 04:00:00,科勒大道断面,1.77,0.518,8.22,39.8,,0.0,0.0
4201,2020-04-25 04:00:00,鲁岗涌,0.8,0.517,3.2,,1.7,0.0,0.0
4303,2020-04-25 08:00:00,广三高速断面,0.28,0.093,6.58,22.8,,0.0,0.0
4133,2020-04-25 08:00:00,芦苞涌古云桥断面,0.2,0.148,5.51,13.1,,0.0,0.0
5061,2020-04-25 08:00:00,凤岗断面,1.72,0.341,2.4,30.1,,0.0,0.0
3912,2020-04-25 08:00:00,鲁岗涌,0.84,0.217,2.68,,1.5,0.0,0.0
4415,2020-04-25 08:00:00,芦苞涌入西南涌断面,0.85,0.178,1.67,15.6,,0.0,0.0
4202,2020-04-25 08:00:00,科勒大道断面,1.63,0.292,8.28,25.1,,0.0,0.0
